Job Title,Job URL
Data analyst / Date engineer,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-analyst-span-Date-engineer_~021892156244522938684/?referrer_url_path=/nx/search/jobs/
Resume Polishing for Data Analyst/Data Scientist Roles,https://www.upwork.com/jobs/Resume-Polishing-for-span-class-highlight-Data-span-span-class-highlight-Analyst-span-span-class-highlight-Data-span-Scientist-Roles_~021892131848534431958/?referrer_url_path=/nx/search/jobs/
"Online in-Depth ""Research Analyst"" in an IITian-led Investment Company",https://www.upwork.com/jobs/Online-Depth-Research-span-class-highlight-Analyst-span-IITian-led-Investment-Company_~021892112976024508630/?referrer_url_path=/nx/search/jobs/
Non Organic Download Analytics,https://www.upwork.com/jobs/Non-Organic-Download-Analytics_~021892112012340867388/?referrer_url_path=/nx/search/jobs/
Data Analyst for Panjiva Insights on Resin Planter Market,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Panjiva-Insights-Resin-Planter-Market_~021892073258390598090/?referrer_url_path=/nx/search/jobs/
Census Data Analysis for Housing Value Trends,https://www.upwork.com/jobs/Census-span-class-highlight-Data-span-Analysis-for-Housing-Value-Trends_~021892061032052142396/?referrer_url_path=/nx/search/jobs/
Data Analyst for KPI Formulation & Business Metrics Extraction,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-KPI-Formulation-amp-Business-Metrics-Extraction_~021892053520459616373/?referrer_url_path=/nx/search/jobs/
Excel Data Analyst for Monthly Reporting and Analytics,https://www.upwork.com/jobs/Excel-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Monthly-Reporting-and-Analytics_~021892047393106669884/?referrer_url_path=/nx/search/jobs/
Financial Analyst,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span_~021892044053635733718/?referrer_url_path=/nx/search/jobs/
Customer Feedback Analyst,https://www.upwork.com/jobs/Customer-Feedback-span-class-highlight-Analyst-span_~021892022483419517044/?referrer_url_path=/nx/search/jobs/
Industry Research Analyst (Virtual Assistant) – Hiring & Workforce Trends,https://www.upwork.com/jobs/Industry-Research-span-class-highlight-Analyst-span-Virtual-Assistant-Hiring-amp-Workforce-Trends_~021892008398051029450/?referrer_url_path=/nx/search/jobs/
Customer Feedback Analyst Needed,https://www.upwork.com/jobs/Customer-Feedback-span-class-highlight-Analyst-span-Needed_~021892006181926580540/?referrer_url_path=/nx/search/jobs/
Monthly Financial Reporting Specialist for E-commerce Channels,https://www.upwork.com/jobs/Monthly-Financial-Reporting-Specialist-for-commerce-Channels_~021892004426081874236/?referrer_url_path=/nx/search/jobs/
QA Analyst / Tester,https://www.upwork.com/jobs/span-class-highlight-Analyst-span-Tester_~021891986635537895540/?referrer_url_path=/nx/search/jobs/
Job Application Submission for Banking and Tech Roles,https://www.upwork.com/jobs/Job-Application-Submission-for-Banking-and-Tech-Roles_~021891935369698006111/?referrer_url_path=/nx/search/jobs/
Analyze a dataset of 20 million DMCA takedown notices,https://www.upwork.com/jobs/Analyze-dataset-million-DMCA-takedown-notices_~021891975921406116304/?referrer_url_path=/nx/search/jobs/
Research analyst,https://www.upwork.com/jobs/Research-span-class-highlight-analyst-span_~021891916142749102538/?referrer_url_path=/nx/search/jobs/
Excel Dashboard Specialist for Clinical Research Financials,https://www.upwork.com/jobs/Excel-Dashboard-Specialist-for-Clinical-Research-Financials_~021891915047935095242/?referrer_url_path=/nx/search/jobs/
CFO Support Analyst (Long Term Growth Potential with Company),https://www.upwork.com/jobs/CFO-Support-span-class-highlight-Analyst-span-Long-Term-Growth-Potential-with-Company_~021890462526782734805/?referrer_url_path=/nx/search/jobs/
Freelance Data Analyst / Engineer for Used Car Market Analytics,https://www.upwork.com/jobs/Freelance-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Engineer-for-Used-Car-Market-Analytics_~021891900956299733552/?referrer_url_path=/nx/search/jobs/
Looker Studio Specialist for On-the-Job Training,https://www.upwork.com/jobs/Looker-Studio-Specialist-for-the-Job-Training_~021891895251552292980/?referrer_url_path=/nx/search/jobs/
Data Analyst – Precision & Problem-Solving Expert,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Precision-amp-Problem-Solving-Expert_~021891890505296589258/?referrer_url_path=/nx/search/jobs/
Expert Data Analyst Needed for Advanced Spreadsheet Projects,https://www.upwork.com/jobs/Expert-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Advanced-Spreadsheet-Projects_~021891886277486563444/?referrer_url_path=/nx/search/jobs/
Senior Data Analyst with Revenue Operations Experience,https://www.upwork.com/jobs/Senior-span-class-highlight-Data-span-span-class-highlight-Analyst-span-with-Revenue-Operations-Experience_~021891887023135076810/?referrer_url_path=/nx/search/jobs/
Analyst - Consulting Company,https://www.upwork.com/jobs/span-class-highlight-Analyst-span-Consulting-Company_~021891880153239759408/?referrer_url_path=/nx/search/jobs/
Data Modeler,https://www.upwork.com/jobs/span-class-highlight-Data-span-Modeler_~021891864838376849872/?referrer_url_path=/nx/search/jobs/
Fraud Analyst Needed for Transaction Data Review,https://www.upwork.com/jobs/Fraud-span-class-highlight-Analyst-span-Needed-for-Transaction-span-class-highlight-Data-span-Review_~021891856719789140528/?referrer_url_path=/nx/search/jobs/
Data Engineer,https://www.upwork.com/jobs/span-class-highlight-Data-span-Engineer_~021891840210493309392/?referrer_url_path=/nx/search/jobs/
Blockchain Sleuth Needed – Identify Whale Addresses & Early Token Adopters,https://www.upwork.com/jobs/Blockchain-Sleuth-Needed-Identify-Whale-Addresses-Early-Token-Adopters_~021891837235087606224/?referrer_url_path=/nx/search/jobs/
CBDC Research Analyst,https://www.upwork.com/jobs/CBDC-Research-span-class-highlight-Analyst-span_~021891409862164808144/?referrer_url_path=/nx/search/jobs/
Data analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-analyst-span_~021891829356776969311/?referrer_url_path=/nx/search/jobs/
Build an automated Looker Dashboard pulling in company reporting data,https://www.upwork.com/jobs/Build-automated-Looker-Dashboard-pulling-company-reporting-span-class-highlight-data-span_~021891824014263298608/?referrer_url_path=/nx/search/jobs/
Data Analyst Needed for Survey Response Analysis,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Survey-Response-Analysis_~021891784473169172694/?referrer_url_path=/nx/search/jobs/
Data Analysis Expert Needed for Ad Video Clustering,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analysis-Expert-Needed-for-Video-Clustering_~021891781992412938704/?referrer_url_path=/nx/search/jobs/
Reporting handover and Improvements,https://www.upwork.com/jobs/Reporting-handover-and-Improvements_~021891771407553505840/?referrer_url_path=/nx/search/jobs/
Trading Research Analyst Needed for Crypto Data Review and Strategy Development,https://www.upwork.com/jobs/Trading-Research-span-class-highlight-Analyst-span-Needed-for-Crypto-span-class-highlight-Data-span-Review-and-Strategy-Development_~021891758466100429264/?referrer_url_path=/nx/search/jobs/
Stock Market Analyst - Tecnical Analysis - Pine Script Expert,https://www.upwork.com/jobs/Stock-Market-span-class-highlight-Analyst-span-Tecnical-Analysis-Pine-Script-Expert_~021891754807773049488/?referrer_url_path=/nx/search/jobs/
Director of Operations & Content Strategy - Scale a High-Impact Media Machine,https://www.upwork.com/jobs/Director-Operations-Content-Strategy-Scale-High-Impact-Media-Machine_~021891690425051753008/?referrer_url_path=/nx/search/jobs/
MixPanel Data Verification and Dashboard Development,https://www.upwork.com/jobs/MixPanel-span-class-highlight-Data-span-Verification-and-Dashboard-Development_~021891702081249988724/?referrer_url_path=/nx/search/jobs/
Amazon Vendor Central Listing Performance Analyst (Reporting & Insights Only),https://www.upwork.com/jobs/Amazon-Vendor-Central-Listing-Performance-span-class-highlight-Analyst-span-Reporting-amp-Insights-Only_~021891652402512515188/?referrer_url_path=/nx/search/jobs/
Portfolio Management Analytics Model Development,https://www.upwork.com/jobs/Portfolio-Management-Analytics-Model-Development_~021891692421249708490/?referrer_url_path=/nx/search/jobs/
Excel Expert - Create Dashboard for SaaS company,https://www.upwork.com/jobs/Excel-Expert-Create-Dashboard-for-SaaS-company_~021891660156971110516/?referrer_url_path=/nx/search/jobs/
Ecommerce Market Research Analyst Needed,https://www.upwork.com/jobs/Ecommerce-Market-Research-span-class-highlight-Analyst-span-Needed_~021891630911770919376/?referrer_url_path=/nx/search/jobs/
Seeking Data Analyst & Mailer Management Specialist,https://www.upwork.com/jobs/Seeking-span-class-highlight-Data-span-span-class-highlight-Analyst-span-amp-Mailer-Management-Specialist_~021891309005570114000/?referrer_url_path=/nx/search/jobs/
Research Analyst Needed for Botanical Gardens Search,https://www.upwork.com/jobs/Research-span-class-highlight-Analyst-span-Needed-for-Botanical-Gardens-Search_~021891640207554589130/?referrer_url_path=/nx/search/jobs/
Financial / Quant Python Developer to Create Dashboards,https://www.upwork.com/jobs/Financial-Quant-Python-Developer-Create-Dashboards_~021891625188730579504/?referrer_url_path=/nx/search/jobs/
Data Analyst Needed for Canadian Private Education Market Research,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Canadian-Private-Education-Market-Research_~021891609559034210864/?referrer_url_path=/nx/search/jobs/
Excel Data Analyst – Pivot Tables & Chart Creation,https://www.upwork.com/jobs/Excel-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Pivot-Tables-amp-Chart-Creation_~021891607424257962442/?referrer_url_path=/nx/search/jobs/
Looking for an Asset Manager Analyst (Remote),https://www.upwork.com/jobs/Looking-for-Asset-Manager-span-class-highlight-Analyst-span-Remote_~021891595697599861855/?referrer_url_path=/nx/search/jobs/
Financial Analyst / Controller for Flooring Company,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Controller-for-Flooring-Company_~021891584256931738058/?referrer_url_path=/nx/search/jobs/
Credit Analyst and Lending Expert Needed,https://www.upwork.com/jobs/Credit-span-class-highlight-Analyst-span-and-Lending-Expert-Needed_~021891563708035344944/?referrer_url_path=/nx/search/jobs/
Pension Analyst,https://www.upwork.com/jobs/Pension-span-class-highlight-Analyst-span_~021891554283954350640/?referrer_url_path=/nx/search/jobs/
Sports Betting Data Scientist / Oddsmaking Analyst Needed,https://www.upwork.com/jobs/Sports-Betting-span-class-highlight-Data-span-Scientist-Oddsmaking-span-class-highlight-Analyst-span-Needed_~021891541283369364016/?referrer_url_path=/nx/search/jobs/
commercial Property purchase finance,https://www.upwork.com/jobs/commercial-Property-purchase-finance_~021891531095271657588/?referrer_url_path=/nx/search/jobs/
data analyst to implement OLAP & advanced prediction for Data Warehousing,https://www.upwork.com/jobs/span-class-highlight-data-span-span-class-highlight-analyst-span-implement-OLAP-amp-advanced-prediction-for-span-class-highlight-Data-span-Warehousing_~021891513256577978484/?referrer_url_path=/nx/search/jobs/
Market Research Analysis,https://www.upwork.com/jobs/Market-Research-Analysis_~021891512996380135540/?referrer_url_path=/nx/search/jobs/
Looker Studio expert for advanced sustainability dashboard,https://www.upwork.com/jobs/Looker-Studio-expert-for-advanced-sustainability-dashboard_~021891480701803495888/?referrer_url_path=/nx/search/jobs/
Analytics Setup for App LTV and Performance Metrics,https://www.upwork.com/jobs/Analytics-Setup-for-App-LTV-and-Performance-Metrics_~021891478151145665168/?referrer_url_path=/nx/search/jobs/
Data Analytics and Digital Marketing,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analytics-and-Digital-Marketing_~021891477111533185584/?referrer_url_path=/nx/search/jobs/
Virtual Assistant / Research Analyst,https://www.upwork.com/jobs/Virtual-Assistant-Research-span-class-highlight-Analyst-span_~021891476425793548944/?referrer_url_path=/nx/search/jobs/
Power BI Developer needed for long term Project,https://www.upwork.com/jobs/Power-Developer-needed-for-long-term-Project_~021891461769443094986/?referrer_url_path=/nx/search/jobs/
Google Analytics Setup for Israeli Market,https://www.upwork.com/jobs/Google-Analytics-Setup-for-Israeli-Market_~021891449141538143752/?referrer_url_path=/nx/search/jobs/
Competitive Market Research Analyst,https://www.upwork.com/jobs/Competitive-Market-Research-span-class-highlight-Analyst-span_~021891431955703386228/?referrer_url_path=/nx/search/jobs/
Logistics Data Analyst,https://www.upwork.com/jobs/Logistics-span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021891418936552141258/?referrer_url_path=/nx/search/jobs/
MySQL Data Analyst for Restaurant Transactions,https://www.upwork.com/jobs/MySQL-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Restaurant-Transactions_~021891401035814391924/?referrer_url_path=/nx/search/jobs/
Wyn Report Designer Custom Report Development,https://www.upwork.com/jobs/Wyn-Report-Designer-Custom-Report-Development_~021891380914494321098/?referrer_url_path=/nx/search/jobs/
Virtual Assistant (Data and Pricing),https://www.upwork.com/jobs/Virtual-Assistant-span-class-highlight-Data-span-and-Pricing_~021891343081986828848/?referrer_url_path=/nx/search/jobs/
HR Manager & Recruiter for a Google Ads Agency with an Ecommerce Brand,https://www.upwork.com/jobs/Manager-Recruiter-for-Google-Ads-Agency-with-Ecommerce-Brand_~021891351283136779359/?referrer_url_path=/nx/search/jobs/
Real Estate Investment Analyst,https://www.upwork.com/jobs/Real-Estate-Investment-span-class-highlight-Analyst-span_~021891305752912842868/?referrer_url_path=/nx/search/jobs/
Data Analyst – BuildOps & Sigma Computing Report Development,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-BuildOps-amp-Sigma-Computing-Report-Development_~021891273656961978484/?referrer_url_path=/nx/search/jobs/
Data Analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span_~021891259464829436368/?referrer_url_path=/nx/search/jobs/
Eye-tracking specialist needed,https://www.upwork.com/jobs/Eye-tracking-specialist-needed_~021891220582266253770/?referrer_url_path=/nx/search/jobs/
Financial Analyst Needed for Financial Model Review and Corrections,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Needed-for-Financial-Model-Review-and-Corrections_~021891218312640278986/?referrer_url_path=/nx/search/jobs/
Data Quality Assessment and Analysis for Knowledge Graphs,https://www.upwork.com/jobs/span-class-highlight-Data-span-Quality-Assessment-and-Analysis-for-Knowledge-Graphs_~021891176627577409652/?referrer_url_path=/nx/search/jobs/
Transportation Researcher Needed for Vehicle Crash Data Analysis,https://www.upwork.com/jobs/Transportation-Researcher-Needed-for-Vehicle-Crash-span-class-highlight-Data-span-Analysis_~021891196027057418698/?referrer_url_path=/nx/search/jobs/
Development of Integrated Financial Reporting & Operational KPI Dashboard,https://www.upwork.com/jobs/Development-Integrated-Financial-Reporting-Operational-KPI-Dashboard_~021891174488291357130/?referrer_url_path=/nx/search/jobs/
Business Analyst – Shape a New Startup Opportunity,https://www.upwork.com/jobs/Business-span-class-highlight-Analyst-span-Shape-New-Startup-Opportunity_~021891168416685949392/?referrer_url_path=/nx/search/jobs/
Financial Statement Preparation for French Company,https://www.upwork.com/jobs/Financial-Statement-Preparation-for-French-Company_~021891162084863355441/?referrer_url_path=/nx/search/jobs/
Systems Analyst/CRM,https://www.upwork.com/jobs/Systems-span-class-highlight-Analyst-span-CRM_~021891119489546168880/?referrer_url_path=/nx/search/jobs/
Looking for An experienced data analyst/Business analyst for CV building and Career advice,https://www.upwork.com/jobs/Looking-for-experienced-span-class-highlight-data-span-span-class-highlight-analyst-span-Business-span-class-highlight-analyst-span-for-building-and-Career-advice_~021891077087745780272/?referrer_url_path=/nx/search/jobs/
Business/Data Analyst for Clinical Trials Data Insights,https://www.upwork.com/jobs/Business-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Clinical-Trials-span-class-highlight-Data-span-Insights_~021891015818163061200/?referrer_url_path=/nx/search/jobs/
Posthog Dashboard and Funnels Setup Expert Needed for B2B SaaS,https://www.upwork.com/jobs/Posthog-Dashboard-and-Funnels-Setup-Expert-Needed-for-B2B-SaaS_~021890912814141485514/?referrer_url_path=/nx/search/jobs/
Quality Assurance / Regression Analysis,https://www.upwork.com/jobs/Quality-Assurance-Regression-Analysis_~021890910661013645872/?referrer_url_path=/nx/search/jobs/
News scraping and AI trading,https://www.upwork.com/jobs/News-scraping-and-trading_~021890863514617499764/?referrer_url_path=/nx/search/jobs/
Financial Health Analysis for Small Businesses,https://www.upwork.com/jobs/Financial-Health-Analysis-for-Small-Businesses_~021890872502018847178/?referrer_url_path=/nx/search/jobs/
Investment Analyst Needed for GCC Market Analysis,https://www.upwork.com/jobs/Investment-span-class-highlight-Analyst-span-Needed-for-GCC-Market-Analysis_~021890846633608325680/?referrer_url_path=/nx/search/jobs/
Lead Economic Impact Consultant for Industrial & Energy Sectors,https://www.upwork.com/jobs/Lead-Economic-Impact-Consultant-for-Industrial-Energy-Sectors_~021890842245557453264/?referrer_url_path=/nx/search/jobs/
"Descriptive & Exploratory Data Analysis of given Dataset Using Python, Jupyter, Visual Studio Code",https://www.upwork.com/jobs/Descriptive-amp-Exploratory-span-class-highlight-Data-span-Analysis-given-Dataset-Using-Python-Jupyter-Visual-Studio-Code_~021890836496084316816/?referrer_url_path=/nx/search/jobs/
Rent Comparable Analyst Needed,https://www.upwork.com/jobs/Rent-Comparable-span-class-highlight-Analyst-span-Needed_~021890812254825796703/?referrer_url_path=/nx/search/jobs/
Sales and Product Analyst Needed for Business Insights,https://www.upwork.com/jobs/Sales-and-Product-span-class-highlight-Analyst-span-Needed-for-Business-Insights_~021890799256444840496/?referrer_url_path=/nx/search/jobs/
"Senior Data Engineer – AWS & Snowflake Specialist (Remote, USA)",https://www.upwork.com/jobs/Senior-span-class-highlight-Data-span-Engineer-AWS-amp-Snowflake-Specialist-Remote-USA_~021890789767166243274/?referrer_url_path=/nx/search/jobs/
Freelance Data Analyst – Financial Dashboard (Power BI & SQL Server),https://www.upwork.com/jobs/Freelance-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Financial-Dashboard-Power-amp-SQL-Server_~021890720589205290504/?referrer_url_path=/nx/search/jobs/
Data Collection for Machine Learning Model Training,https://www.upwork.com/jobs/span-class-highlight-Data-span-Collection-for-Machine-Learning-Model-Training_~021890692443997186608/?referrer_url_path=/nx/search/jobs/
AI & ML Data Analyst / Business Intelligence Analyst Needed,https://www.upwork.com/jobs/amp-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Business-Intelligence-span-class-highlight-Analyst-span-Needed_~021890679202725447178/?referrer_url_path=/nx/search/jobs/
Power BI visualisation expert,https://www.upwork.com/jobs/Power-visualisation-expert_~021890633927908249716/?referrer_url_path=/nx/search/jobs/
Data Analysis for Employee Salary Increase Justification,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analysis-for-Employee-Salary-Increase-Justification_~021890600080517961942/?referrer_url_path=/nx/search/jobs/
Data Analyst Needed for Snowflake and BigQuery Solutions,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Snowflake-and-BigQuery-Solutions_~021890593753534016048/?referrer_url_path=/nx/search/jobs/
Business Intelligence Analyst for Construction Data & Forecasting,https://www.upwork.com/jobs/Business-Intelligence-span-class-highlight-Analyst-span-for-Construction-span-class-highlight-Data-span-amp-Forecasting_~021890535697821106645/?referrer_url_path=/nx/search/jobs/
"Feasibility Study for AI Agent-Powered for Logistics, Supply Chain, and Inventory Optimization",https://www.upwork.com/jobs/Feasibility-Study-for-Agent-Powered-for-Logistics-Supply-Chain-and-Inventory-Optimization_~021890511152363196532/?referrer_url_path=/nx/search/jobs/
Senior Financial Analyst - New Hire Feasibility,https://www.upwork.com/jobs/Senior-Financial-span-class-highlight-Analyst-span-New-Hire-Feasibility_~021890497605862648350/?referrer_url_path=/nx/search/jobs/
Email Domain Categorization & Visualization Project,https://www.upwork.com/jobs/Email-Domain-Categorization-Visualization-Project_~021890475018640589269/?referrer_url_path=/nx/search/jobs/
Full-time Business Analyst,https://www.upwork.com/jobs/Full-time-Business-span-class-highlight-Analyst-span_~021890470783245407327/?referrer_url_path=/nx/search/jobs/
Social Media Content Analyst | Categorize & Document Reels,https://www.upwork.com/jobs/Social-Media-Content-span-class-highlight-Analyst-span-Categorize-amp-Document-Reels_~021890463427892823562/?referrer_url_path=/nx/search/jobs/
Expert DNA Data Analyst Needed,https://www.upwork.com/jobs/Expert-DNA-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed_~021890452144409766430/?referrer_url_path=/nx/search/jobs/
User Experience (UX) Researcher & Usability Analyst,https://www.upwork.com/jobs/User-Experience-Researcher-amp-Usability-span-class-highlight-Analyst-span_~021890448324335882356/?referrer_url_path=/nx/search/jobs/
Data analyst,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-analyst-span_~021890418659016799546/?referrer_url_path=/nx/search/jobs/
Tableau Analyst for Retail Performance Metrics,https://www.upwork.com/jobs/Tableau-span-class-highlight-Analyst-span-for-Retail-Performance-Metrics_~021890372006301375180/?referrer_url_path=/nx/search/jobs/
Expert Data Analyst for Google Data Studio Marketing KPI Dashboard Facebook ads + Go high level,https://www.upwork.com/jobs/Expert-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Google-span-class-highlight-Data-span-Studio-Marketing-KPI-Dashboard-Facebook-ads-high-level_~021890415504379583180/?referrer_url_path=/nx/search/jobs/
HR Analyst Training and Skills Development,https://www.upwork.com/jobs/span-class-highlight-Analyst-span-Training-and-Skills-Development_~021890392392815164936/?referrer_url_path=/nx/search/jobs/
Monday.com Project Manager for Marketing Agency,https://www.upwork.com/jobs/Monday-com-Project-Manager-for-Marketing-Agency_~021890341602806700748/?referrer_url_path=/nx/search/jobs/
Competitive Intelligence Analyst for AI WordPress SEO Plugin | Market & Pricing Research,https://www.upwork.com/jobs/Competitive-Intelligence-span-class-highlight-Analyst-span-for-WordPress-SEO-Plugin-Market-amp-Pricing-Research_~021890335587432887610/?referrer_url_path=/nx/search/jobs/
Business Project Manager (Strategic & Growth-Oriented),https://www.upwork.com/jobs/Business-Project-Manager-Strategic-Growth-Oriented_~021890294357174520779/?referrer_url_path=/nx/search/jobs/
Data Analyst Needed for Multivariate Time Series Insights,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-Multivariate-Time-Series-Insights_~021890266654652238795/?referrer_url_path=/nx/search/jobs/
Mid-Senior Data Engineer/Architect,https://www.upwork.com/jobs/Mid-Senior-span-class-highlight-Data-span-Engineer-Architect_~021890207931598801882/?referrer_url_path=/nx/search/jobs/
Guide Creation for Opening Group Homes and Assisted Living Facilities,https://www.upwork.com/jobs/Guide-Creation-for-Opening-Group-Homes-and-Assisted-Living-Facilities_~021890162952019342650/?referrer_url_path=/nx/search/jobs/
Migrating approximately 1000 pipelines from the Azure (Synapse) environment to Databricks on GCP.,https://www.upwork.com/jobs/Migrating-approximately-1000-pipelines-from-the-Azure-Synapse-environment-Databricks-GCP_~021890112762228509643/?referrer_url_path=/nx/search/jobs/
ESG Analyst Needed for CSRD Data Point Development,https://www.upwork.com/jobs/ESG-span-class-highlight-Analyst-span-Needed-for-CSRD-span-class-highlight-Data-span-Point-Development_~021890156018379426778/?referrer_url_path=/nx/search/jobs/
Data Analyst/ Data Science Resume Improvement,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-span-class-highlight-Data-span-Science-Resume-Improvement_~021890109194300257594/?referrer_url_path=/nx/search/jobs/
Business Data Analyst with SQL and HubSpot Expertise,https://www.upwork.com/jobs/Business-span-class-highlight-Data-span-span-class-highlight-Analyst-span-with-SQL-and-HubSpot-Expertise_~021890138036672993494/?referrer_url_path=/nx/search/jobs/
Board Certified Behavior Analyst Needed for Client Support,https://www.upwork.com/jobs/Board-Certified-Behavior-span-class-highlight-Analyst-span-Needed-for-Client-Support_~021890138036532376890/?referrer_url_path=/nx/search/jobs/
Data analysis in Excel based on existing templates,https://www.upwork.com/jobs/span-class-highlight-Data-span-analysis-Excel-based-existing-templates_~021890116103146834891/?referrer_url_path=/nx/search/jobs/
Expansion Analyst - Urban Planning/Architecture,https://www.upwork.com/jobs/Expansion-span-class-highlight-Analyst-span-Urban-Planning-Architecture_~021890108737869482970/?referrer_url_path=/nx/search/jobs/
Data Analyst with Sigma Reporting Experience Needed,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-with-Sigma-Reporting-Experience-Needed_~021890102236803140570/?referrer_url_path=/nx/search/jobs/
Finance Analyst,https://www.upwork.com/jobs/Finance-span-class-highlight-Analyst-span_~021890098224026327756/?referrer_url_path=/nx/search/jobs/
Data Analytics and Dashboard Specialist to set up a multi-channel performance tracking dashboard,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analytics-and-Dashboard-Specialist-set-multi-channel-performance-tracking-dashboard_~021890090876926925516/?referrer_url_path=/nx/search/jobs/
Marketing Funnel Development from GA4 to Multi-Channel Analysis,https://www.upwork.com/jobs/Marketing-Funnel-Development-from-GA4-Multi-Channel-Analysis_~021890068076057041612/?referrer_url_path=/nx/search/jobs/
Long-Term Data Analyst Needed for Data Management and Analysis,https://www.upwork.com/jobs/Long-Term-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-span-class-highlight-Data-span-Management-and-Analysis_~021890001599231401646/?referrer_url_path=/nx/search/jobs/
Financial Analyst Needed for Excel Cohort Analysis and SaaS Metrics,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Needed-for-Excel-Cohort-Analysis-and-SaaS-Metrics_~021890000658278357708/?referrer_url_path=/nx/search/jobs/
Advance SQL,https://www.upwork.com/jobs/Advance-SQL_~021889994399697312460/?referrer_url_path=/nx/search/jobs/
Looking for a talented Credit Analyst to help build a credit assessment model for a BNPL startup,https://www.upwork.com/jobs/Looking-for-talented-Credit-span-class-highlight-Analyst-span-help-build-credit-assessment-model-for-BNPL-startup_~021889983628349443034/?referrer_url_path=/nx/search/jobs/
Mining Industry Expert for Volumetric Analysis Review,https://www.upwork.com/jobs/Mining-Industry-Expert-for-Volumetric-Analysis-Review_~021889946712184691404/?referrer_url_path=/nx/search/jobs/
Survey&Research Interviews,https://www.upwork.com/jobs/Survey-Research-Interviews_~021889945157341547467/?referrer_url_path=/nx/search/jobs/
Excel and Power BI Data Analysis Specialist,https://www.upwork.com/jobs/Excel-and-Power-span-class-highlight-Data-span-Analysis-Specialist_~021889931956881956526/?referrer_url_path=/nx/search/jobs/
Guide me on a call to build a Make.com Sales Meeting Research Automation Project,https://www.upwork.com/jobs/Guide-call-build-Make-com-Sales-Meeting-Research-Automation-Project_~021889931333920070348/?referrer_url_path=/nx/search/jobs/
Power BI Data Visualization Expert Needed,https://www.upwork.com/jobs/Power-span-class-highlight-Data-span-Visualization-Expert-Needed_~021889924951940697050/?referrer_url_path=/nx/search/jobs/
Experienced FP&A Analyst for Custom Reporting and Modeling,https://www.upwork.com/jobs/Experienced-amp-span-class-highlight-Analyst-span-for-Custom-Reporting-and-Modeling_~021889848267344157389/?referrer_url_path=/nx/search/jobs/
Bioinformatics & DNA Data Analyst Needed for African Ancestry Matching,https://www.upwork.com/jobs/Bioinformatics-amp-DNA-span-class-highlight-Data-span-span-class-highlight-Analyst-span-Needed-for-African-Ancestry-Matching_~021889843553288489946/?referrer_url_path=/nx/search/jobs/
Cost Analysis,https://www.upwork.com/jobs/Cost-Analysis_~021889838971501939659/?referrer_url_path=/nx/search/jobs/
Data Analysis Project Needed,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analysis-Project-Needed_~021889784168501451468/?referrer_url_path=/nx/search/jobs/
Financial Analyst/Accountant Needed for Retail/Online Business Report Review and Analysis,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Accountant-Needed-for-Retail-Online-Business-Report-Review-and-Analysis_~021889820009020594390/?referrer_url_path=/nx/search/jobs/
