,track_name,title,url,job_type,description,experience_level,skills,proposals,interviewing,invites_sent,unanswered_invites,client_total_spent,duration,client_location,active,hire,avg_budget,less_than_30,more_than_30,flexible
395,Data_Analyst,data analyst to implement OLAP & advanced prediction for Data Warehousing,https://www.upwork.com/jobs/span-class-highlight-data-span-span-class-highlight-analyst-span-implement-OLAP-amp-advanced-prediction-for-span-class-highlight-Data-span-Warehousing_~021891513256577978484/?referrer_url_path=/nx/search/jobs/,Hourly,"I am working on a research paper focused on data warehousing (DW) and efficient querying of large datasets using SQL. The original paper primarily discusses SQL-based implementations but does not explicitly cover Online Analytical Processing (OLAP).
I would like to extend this research by incorporating OLAP techniques to enhance data analysis and multidimensional querying. Additionally, I aim to introduce new predictive insights beyond what is covered in the paper to serve as a contribution to the research.
Project Details:
- I already have the dataset, which was originally collected from four sources: Weather Underground, NASA's Data Access Viewer, Flightradar24 and FlightStats.
- The goal is to structure and process the dataset for OLAP-based analysis.
- Implement advanced predictive analytics beyond what is discussed in the paper.
- Provide insights and recommendations on the best tools and technologies for handling OLAP queries and predictive modeling.
What I Need:
- Assistance in integrating OLAP techniques for multidimensional analysis.
- Developing additional predictive models to generate new insights.
- Guidance on tools and technologies suitable for handling large-scale OLAP queries and predictions.
I have attached the original research paper that I am working on for reference. Please review it and let me know how you can assist with implementing OLAP and introducing new predictive analytics as a contribution to the research.
If you have expertise in data warehousing, OLAP, SQL, predictive analytics, and large-scale data processing, I’d love to hear how you can contribute to this project.
Looking forward to your proposals!",Expert,"['Microsoft Excel', 'Dashboard', 'Cluster Analysis', 'Data Analysis', 'warehouse OLAP', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",10 to 15,4.0,0.0,0.0,$400 ,1,SAU,0.0,2.0,47.5,1,0,0
396,Data_Analyst,Looker Studio expert for advanced sustainability dashboard,https://www.upwork.com/jobs/Looker-Studio-expert-for-advanced-sustainability-dashboard_~021891480701803495888/?referrer_url_path=/nx/search/jobs/,Hourly,"Looker Studio expert needed for advanced sustainability dashboard

Project description:
We have a dataset of approximately 30,000 rows based on invoices, containing CO₂ data, supplier information, costs, and various classifications. Our goal is to build an impactful and highly useful dashboard in Looker that not only provides a high-level summary of sustainability data but also enables deep analytical exploration (drill-downs).

What we need help with:
- Strategic setup & integration: You should be familiar with Google Cloud Platform and Looker (data is stored in BigQuery) to ensure a smooth and effective setup. However, getting everything ‘technically perfect’ is less important than ensuring the data delivers valuable insights.
- Dashboard & visualization: Develop a clear and actionable dashboard that highlights key sustainability metrics (e.g., total CO₂, costs, supplier overview) while allowing users to drill down into specific areas for deeper analysis.
- Analytical approach: We need someone who goes beyond the technical setup and can think about what questions the data should answer. You will be expected to contribute ideas on which key metrics, dimensions, and analyses matter most for understanding and improving sustainability efforts.
- Advisory role: Provide input on how to structure and model the data to uncover insights and offer fresh perspectives on sustainability.

Who we are looking for:
- Business & analytical mindset: You understand how to extract real business value from data and can suggest the right types of analyses and data manipulations.
- Technical expertise: Strong experience with Google Cloud Platform, particularly BigQuery and Looker.
- Sustainability knowledge (a plus): Experience with CO₂ emissions data, environmental calculations, or sustainability-related analytics is highly valued.
- Communication skills: Ability to explain complex data insights in a clear and engaging way, both visually and in written documentation.

Key responsibilities:
- Review existing data structure and sources to ensure they are optimized for impactful insights in Looker.
- Set up LookML models and relationships that support meaningful analytics and storytelling.
- Design a dashboard that provides both high-level KPIs and granular drill-downs for further investigation.
- Ensure the dashboard is intuitive and adaptable, allowing for easy updates as new data becomes available.
- Suggest ways to improve data collection and structuring to enhance long-term analytical value.

How to apply:
Please provide:
- A short description of your experience with Looker, BigQuery, and Google Cloud.
- Examples of past dashboards or projects you’ve built—ideally where data was used to drive business decisions, not just for reporting.
- A brief outline of how you would approach this project (key steps and priorities).
- Estimated time requirements and your availability.

Timeline & scope:
- The project can start immediately.
- We aim to have a first working version within a few weeks but are flexible on exact timing.
- If this collaboration goes well, there’s potential for ongoing work.

Budget:
Please provide your hourly rate or a fixed price proposal. We are open to discussing based on your expertise and approach.

We’re looking for someone who can turn data into actionable sustainability insights. If you’re passionate about making complex data meaningful and useful, we’d love to hear from you!",Expert,"['Data Visualization', 'SQL', 'Looker Studio', 'Microsoft Excel', 'Dashboard', 'Looker', 'Microsoft Power BI', 'Data Entry']",50+,0.0,0.0,0.0,$35K,2,Sweden,13.0,29.0,65.0,1,0,0
397,Data_Analyst,Analytics Setup for App LTV and Performance Metrics,https://www.upwork.com/jobs/Analytics-Setup-for-App-LTV-and-Performance-Metrics_~021891478151145665168/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking a skilled analyst to assist in setting up comprehensive analytics for our mobile application. The focus will be on calculating Lifetime Value (LTV) and performance metrics to drive data-informed decisions. The ideal candidate will have experience in app analytics and metrics evaluation, ensuring accurate tracking and reporting. If you possess a strong analytical mindset and a proven track record in app data analysis, we want to hear from you!",Intermediate,"['Microsoft Excel', 'Data Analysis Consultation', 'Business Intelligence', 'Analytics', 'Data Analysis', 'Dashboard', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",Less than 5,0.0,1.0,0.0,$175 ,3,ISR,1.0,1.0,35.0,1,0,0
398,Data_Analyst,Data Analytics and Digital Marketing,https://www.upwork.com/jobs/span-class-highlight-Data-span-Analytics-and-Digital-Marketing_~021891477111533185584/?referrer_url_path=/nx/search/jobs/,Fixed-price,"Need an expert in Digital Marketing and a Data Analyst both.
We need someone to help us during Interviews to clear them
Digital marketing + Coding round

The Analyst role drives operational efficiency throughout the company, supporting multiple teams to ensure seamless operations and contributing to our dynamic, travel-centric environment. This fast-paced position is integral to structuring digital advertising campaigns effectively, maintaining high data quality, and providing accurate insights that drive impactful decisions.

In this role, you will work closely with cross-functional teams to implement, optimize, and analyze digital advertising campaigns across both Managed and Self Service strategies such as Programmatic Media (Display, Native, Video), Facebook, and Programmatic Audience Curation. You will play a critical role in audience strategy, data integration, and programmatic media trading, ensuring our campaigns deliver exceptional results and align with client goals.



What you will do:

Manage the end-to-end execution of programmatic media campaigns, ensuring delivery on client goals for reach, efficiency, and performance.
Continuously monitor and Optimize Digital Marketing campaigns, leveraging real-time performance data to refine bids, pacing, and targeting.
Collaborate with Commercial teams and clients to define, test, and optimize audience segments that align with campaign objectives.
Maintain data accuracy across systems, ensuring reliable reporting and effective decision-making.
Analyze campaign performance and audience trends to provide actionable insights that improve strategies and ROI.
Partner with Client Success, Product, and analytics teams to align on campaign goals and translate client needs into actionable and scalable solutions.
Develop and implement audience targeting strategies to activate and integrate client 1st party data into platforms, ensuring compliance with privacy regulations.
Stay updated on Ad-Tech trends, provide feedback for product development, and train internal teams on emerging best practices and tools.
Develop Tableau dashboards that allow Leadership and others to view the business in a meaningful way and allow the AdOps team to more efficiently perform day-to-day responsibilities.
Be rigorously Data Driven in every aspect of your work, insights, and communications.

What you bring to the table:

BS in Business, Data Analytics, Economics, Marketing, Management, Data Science, Computer Science, Mathematics, Statistics, or related field; MBA or graduate degree a plus.
2-4 years of hands-on experience in data or business analytics role, with at least 1 year of experience in digital advertising preferred.
Experience with Display Programmatic and DSP/SSP Inventory Curation required.
Experience managing Facebook/Instagram/Meta media campaigns strongly preferred.
Understanding of the Programmatic Advertising Technology stack, including, but not limited to Demand Side Platforms, Supply Side Platforms, Data Management Platforms, etc.
Experience extracting, analyzing, and sharing insights derived from data using various tools such as Excel, SQL, Python, and Tableau preferred.
A positive attitude each day. As a team, we support each other through training and ad hoc help.
Excellent oral and written communication skills.",Expert,"['SQL', 'Microsoft Excel', 'IBM SPSS', 'Digital Marketing Management', 'Data Analysis', 'Digital Marketing', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",Less than 5,0.0,0.0,0.0,$3.9K,0,United States,5.0,33.0,45.0,0,0,1
399,Data_Analyst,Power BI Developer needed for long term Project,https://www.upwork.com/jobs/Power-Developer-needed-for-long-term-Project_~021891461769443094986/?referrer_url_path=/nx/search/jobs/,Hourly,"We’re looking for a skilled Power BI Developer to join our team for a 12-month project. This is a part-time position that offers flexibility while contributing to impactful and exciting data analytics projects.

Job Description:

As a Power BI Developer, you will be responsible for developing and maintaining Power BI dashboards and reports. You’ll work closely with our business analysts and clients to gather requirements and deliver actionable insights through visually appealing and effective Power BI solutions.",Expert,"['SQL', 'Microsoft Excel', 'Dashboard', 'Data Analysis', 'Microsoft Power BI', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",15 to 20,4.0,0.0,0.0,$142K,4,France,49.0,136.0,30.0,0,1,0
400,Data_Analyst,Google Analytics Setup for Israeli Market,https://www.upwork.com/jobs/Google-Analytics-Setup-for-Israeli-Market_~021891449141538143752/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced digital analyst to set up Google Analytics tailored for our business in Israel. The ideal candidate will have a deep understanding of local market trends, user behavior, and be proficient in configuring Google Analytics features to track key metrics effectively. Responsibilities include implementing tracking codes, setting up goals and events, and providing insights into data interpretation. If you have a strong background in analytics and a passion for optimizing digital performance, we would love to hear from you.",Intermediate,"['Google Ads', 'Microsoft Excel', 'Data Analysis', 'Google Analytics', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",Less than 5,0.0,0.0,0.0,0,2,ISR,,,32.5,1,0,0
401,Data_Analyst,Competitive Market Research Analyst,https://www.upwork.com/jobs/Competitive-Market-Research-span-class-highlight-Analyst-span_~021891431955703386228/?referrer_url_path=/nx/search/jobs/,Hourly,"Title: Competitive Analysis for Medical School Elective
Courses – Small Business Focus

Description:

We are a small company offering specialized medical school
elective courses, and we’re looking for a qualified and
detail-oriented professional to conduct a thorough competitive
analysis. The goal is to understand the competitive landscape in this
niche market and identify key competitors, their strengths,
weaknesses, and opportunities for us to capitalize on.

What We're Looking For:

- Competitor Identification: Research and compile a list of direct competitors offering similar medical school elective courses.
- Market Overview: Analyze the overall market for medical education and elective courses, specifically in the medical school space.
- SWOT Analysis: Provide insights into the competitors’ strengths, weaknesses, opportunities, and threats.
- Pricing and Offering Comparison: Compare the pricing structures, course offerings, and features of key competitors.
- Differentiation Opportunities: Highlight areas where our services can stand out and provide recommendations for strategic positioning.
- Clear, Actionable Report: Deliver a well-organized and easy-to-understand report with all findings, including charts and comparisons.

Skills Required:

- Strong research and analysis skills.
- Experience with competitive analysis, ideally in education or specialized services.
- Ability to produce clear, concise reports with actionable insights.
- A degree or coursework in education, business analysis, or healthcare is preferred, but not required.
- Knowledge of the medical or education sector is a plus but not necessary.
- Attention to detail and ability to work independently.

Why Work with Us:

- We’re a small but growing company and value a collaborative relationship with our partners.
- You’ll have the opportunity to contribute to our strategy and help us grow in a specialized niche.
- We’re looking for someone who can bring creative, innovative ideas and deep analysis to the table.

If you’re passionate about research, understand the importance
of competitive insights, and enjoy helping small businesses thrive,
we would love to hear from you.

To apply:

Please share examples of previous competitive analysis work you’ve
done (ideally in similar markets or industries). Additionally, let us
know your approach to conducting competitive research and why you're
a good fit for this project.",Intermediate,"['Market Research', 'Quantitative Research', 'Microsoft Excel', 'Advertising Research', 'Financial Analysis', 'Data Analysis', 'Market Analysis', 'Marketing Strategy', 'Competitive Analysis']",10 to 15,2.0,5.0,3.0,0,1,United States,,,36.5,1,0,0
402,Data_Analyst,MySQL Data Analyst for Restaurant Transactions,https://www.upwork.com/jobs/MySQL-span-class-highlight-Data-span-span-class-highlight-Analyst-span-for-Restaurant-Transactions_~021891401035814391924/?referrer_url_path=/nx/search/jobs/,Fixed-price,"Looking for a MySQL expert to analyze restaurant transaction data and extract insights.

Scope:

Analyze MySQL tables containing sales and loyalty transactions.

Identify trends in sales, product mix, and customer loyalty.

Generate structured reports or dashboards.

Dataset:

raw_daily_transactions (42K+ rows): POS transaction details.

sales_mix_data (1M+ rows): Item breakdown, including discounts and refunds.

loyalty_transactions_federated (7K+ rows): Links transactions with loyalty members.

Requirements:

Strong MySQL and data analysis skills.

Experience with large datasets and relational databases.

Ability to create reports and insights.

BI tool experience (Tableau, Power BI) is a plus.

Knowledge of SQL optimization and indexing.

Strong problem-solving and analytical thinking skills.

Experience with data visualization tools.

Understanding of restaurant POS systems and transaction data is a plus.

Deliverables:

SQL scripts for analysis.

Key insights and recommendations.

Optional: Dashboard or visualization.",Expert,"['Tableau', 'SQL', 'MySQL', 'Microsoft Excel', 'Data Analysis', 'Microsoft Power BI', 'Big Data', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",20 to 50,6.0,5.0,1.0,0,0,Portugal,,,200.0,0,0,1
403,Data_Analyst,Wyn Report Designer Custom Report Development,https://www.upwork.com/jobs/Wyn-Report-Designer-Custom-Report-Development_~021891380914494321098/?referrer_url_path=/nx/search/jobs/,Hourly,"I'm seeking an expert in Wyn Report Designer to help generate customizable reports from SQL/Pulseway databases.

I'm looking to build managed Pulseway RMM Systems report containing Monthly reports on the current status of usage of components ie Hard drive size vs used, Ram amount vs average use, CPU type vs average load, Backup Status and AV status/preventions, failed logins/network intrusions. All of which I can currently obtain as seperate reports but want contained in single report laid out in format for my clients.

The ideal freelancer should be adept at utilizing pre-built templates within the software to expedite the report creation process. Experience with Specifically Wyn Report Designer is crucial, as all reports will be Created from here. Ideally, the freelancer should be able to provide examples of past report Template Screenshots created using Wyn Report Designer.",Expert,"['Data Visualization', 'SQL', 'MySQL', 'Microsoft Excel', 'Wyn report design', 'Microsoft Power BI', 'Data Entry']",Less than 5,0.0,1.0,1.0,$7.9K,1,United Kingdom,1.0,160.0,12.5,1,0,0
404,Data_Analyst,Virtual Assistant (Data and Pricing),https://www.upwork.com/jobs/Virtual-Assistant-span-class-highlight-Data-span-and-Pricing_~021891343081986828848/?referrer_url_path=/nx/search/jobs/,Hourly,"We’re Growing Again! Join Our Team as a Virtual Assistant / Pricing Analyst! (For Philippine-based Candidates Only)

Are you analytical, detail-oriented, and eager to learn? We’re adding more members to our pricing team, and no previous ticketing experience is required!

What You’ll Do:
✔ Monitor ticket markets and adjust pricing based on trends
✔ Analyze data to maximize profitability and ensure accurate pricing
✔ Work closely with our Pricing Team Lead and collaborate with a dynamic team
✔ Use industry tools and software (training provided!)
✔ Continuously learn and grow in a remote work environment

Who We’re Looking For:
✔ Strong analytical and problem-solving skills
✔ Excellent communication and teamwork skills
✔ A proactive mindset and attention to detail
✔ Experience leading or mentoring a team is a plus!

Why Join Us?
✔ Full training provided—no ticketing experience needed!
✔ Work remotely from anywhere!
✔ Be part of a supportive and growing team with career
growth opportunities!

📩 Ready to apply? Please share a short cover letter and your updated resume.",Entry,"['Google Workspace', 'Adobe Photoshop', 'Communications', 'Lead Generation', 'Virtual Assistance', 'Canva', 'ChatGPT', 'Data Entry', 'WordPress']",50+,0.0,0.0,0.0,$44K,4,USA,7.0,13.0,5.5,0,1,0
405,Data_Analyst,HR Manager & Recruiter for a Google Ads Agency with an Ecommerce Brand,https://www.upwork.com/jobs/Manager-Recruiter-for-Google-Ads-Agency-with-Ecommerce-Brand_~021891351283136779359/?referrer_url_path=/nx/search/jobs/,Hourly,"Adcubator is the world’s leading Google Ads agency, managing nine figures in ad spend yearly while scaling brands to new heights. We are known for our deep expertise, push vs. pull methodology, and exclusive invite-only client base. Our team operates at the highest level, with a data-driven, structured, and high-performance culture.

We are now looking for a proactive and highly organized HR Manager to establish and optimize our HR operations, from recruitment and onboarding to performance management and employee engagement.

Your Role

As our HR Manager, you will build and implement structured, scalable HR processes to support Adcubator’s rapid growth. You will ensure seamless hiring, onboarding, and team management, all while fostering a culture of ownership, accountability, and high performance.

Key Responsibilities

- Recruitment & Talent Acquisition
- Develop a streamlined, high-performance hiring process to attract and retain top-tier media buyers, analysts, and operational staff.
- Source, screen, and interview candidates (Upwork, OnlineJobs.ph, LinkedIn, referrals, etc.) to maintain a talent pipeline.
- Oversee the hiring process end-to-end, ensuring new hires meet our performance and cultural standards.

Onboarding & Training

- Own the onboarding process for new hires to ensure seamless integration and high retention.
- Implement structured training programs for media buyers and other key roles, ensuring rapid upskilling.
- Maintain ClickUp-based documentation for SOPs, processes, and best practices.

Performance Management & Team Development

- Set up quarterly performance reviews and structured bi-monthly feedback loops for employees.
- Collaborate with leadership to establish KPIs and career progression frameworks for key roles.
- Identify gaps in training, structure, or management and proactively implement solutions.

HR Operations & Culture Building

- Manage HR policies, contracts, and compliance, ensuring smooth operations.
- Establish employee wellness initiatives, including perks like our $50 wellness allowance.
- Develop a feedback system, ensuring transparent communication and issue resolution within the team.

Payroll & Compensation (Coordination with Accounting)

- Oversee contractor payments (currently managed via Upwork, OnlineJobs.ph, direct transfers).
- Work with leadership to evaluate competitive compensation strategies and performance-based incentives.
- Research potential HR tech solutions (e.g., Deel) for compliance and payroll at scale.

Who You Are

Required Experience & Skills:

✅ 3+ years of HR experience in a fast-paced, remote-first company (agency or e-commerce preferred).
✅ Proven experience in recruitment & talent acquisition, hiring high-performance individuals.
✅ Strong ability to implement structure, define SOPs, and scale HR processes.
✅ Experience with onboarding, training, and performance management for remote teams.
✅ Exceptional organization, problem-solving, and leadership skills.
✅ Strong understanding of remote contractor management & payroll processes (Upwork, PayPal, Wise, Deel, etc.).
✅ Ability to create a results-driven work environment while fostering collaboration and transparency.

Bonus Skills:

➕ Experience in Google Ads, marketing, or media buying environments.
➕ Familiarity with ClickUp, Slack, and automation tools.
➕ Knowledge of HR laws & compliance in remote work setups.

Why Join Adcubator?

🚀 Work at the best Google Ads agency in the world, managing top-tier accounts.
🌍 Remote-first culture, with flexibility and a high-performance environment.
📈 Fast-track career growth, working directly with industry leaders.
💰 Competitive compensation with performance-based incentives.
🏋️ Wellness perks ($50 gym allowance, lifestyle flexibility).

How to Apply

If you’re a high-performance HR professional who thrives in a structured, fast-paced environment, we want to hear from you. Apply now with:

1️⃣ Your CV & LinkedIn profile
2️⃣ A short cover letter on why you’re a great fit
3️⃣ Your experience with hiring & structuring HR in a fast-growing company

Please be mindful of filling out your application within this link as well: https://forms.clickup.com/36778222/f/132c7e-44535/3LYIJNZBPYHLKJTI60

💼 Apply now & be part of Adcubator’s global expansion!",Intermediate,"['LinkedIn Recruiting', 'Employee Relations', 'Procedure Development', 'Company Policy', 'Project Management', 'Compensation & Benefits', 'Human Resources', 'Communications', 'Candidate Recommendation']",10 to 15,4.0,11.0,7.0,$12K,4,United Arab Emirates,7.0,23.0,8.5,0,1,0
406,Data_Analyst,Data Analyst – BuildOps & Sigma Computing Report Development,https://www.upwork.com/jobs/span-class-highlight-Data-span-span-class-highlight-Analyst-span-BuildOps-amp-Sigma-Computing-Report-Development_~021891273656961978484/?referrer_url_path=/nx/search/jobs/,Hourly,"Job Description:
We are looking for an experienced Data Analyst / BI Developer with expertise in Sigma Computing to create custom reports and dashboards within BuildOps. The ideal candidate will have a strong understanding of data visualization, business intelligence (BI), and SQL to extract, analyze, and present meaningful insights from our BuildOps platform.

Responsibilities:
Develop custom reports and dashboards in Sigma Computing within BuildOps.
Work with our team to understand reporting requirements and translate business needs into actionable data visualizations.
Ensure data accuracy, consistency, and reliability in reports.
Optimize report performance and enhance usability.
Provide recommendations on data modeling and structuring for better reporting.

Required Qualifications:
Proven experience working with Sigma Computing or similar BI tools (Looker, Power BI, Tableau, Mode, etc.).
Experience working with BuildOps or similar field service management/operations platforms (preferred but not required).

Strong knowledge of SQL and relational databases (Snowflake, Redshift, BigQuery, etc.).
Ability to integrate and manipulate data from multiple sources.
Experience in creating interactive dashboards, KPI tracking, and operational reporting.
Strong analytical skills with attention to detail.

Preferred Qualifications:
Previous experience working with HVAC, construction, or service-based businesses.
Familiarity with SaaS-based field service management or project management tools.
Ability to advise on best practices for BI reporting and dashboard optimization.

Project Details:
Scope: Ongoing report development and optimization.
Engagement: Open to hourly or fixed-price projects.
Remote: Yes, this role is fully remote.",Expert,"['Data Science', 'Operations Analytics', 'Data Visualization', 'Microsoft Excel', 'Business Intelligence', 'Looker', 'Data Analysis', 'Microsoft Power BI', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Sigma Computing']",15 to 20,1.0,0.0,0.0,$6.8K,1,USA,1.0,2.0,60.0,0,0,1
407,Data_Analyst,Eye-tracking specialist needed,https://www.upwork.com/jobs/Eye-tracking-specialist-needed_~021891220582266253770/?referrer_url_path=/nx/search/jobs/,Hourly,"We need a seasoned researcher familiar with the Eye-tracking technology to analyze the data from 40 participants along with the Qualtrics questionnaire + a short interview with each participant and create a report regarding findings.

You should be familiar with the Eye-tracking technology (Tobii Fusion) and key attention metrics such as Areas of interest and Time to First Fixation + well-versed overall in the experimental academic research.
Big plus if you worked with iMotions platform before.",Intermediate,"['behavioral science', 'Microsoft Excel', 'Academia', 'Data Analysis', 'Statistical Analysis', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",5 to 10,1.0,0.0,0.0,$25K,1,Germany,11.0,85.0,32.5,1,0,0
408,Data_Analyst,Financial Analyst Needed for Financial Model Review and Corrections,https://www.upwork.com/jobs/Financial-span-class-highlight-Analyst-span-Needed-for-Financial-Model-Review-and-Corrections_~021891218312640278986/?referrer_url_path=/nx/search/jobs/,Fixed-price,"We are seeking an experienced financial analyst or accountant to review our financial model and cash flow sheet and identify any discrepancies. The ideal candidate will provide detailed insights and corrections to ensure accuracy and reliability in our financial projections. If you have a strong background in financial analysis and a keen eye for detail, we would love to hear from you. Your expertise will help us maintain the integrity of our financial data and support our decision-making process.",Intermediate,"['Financial Modeling', 'Cryptocurrency', 'Business Analysis', 'Content Writing', 'Financial Analysis', 'Blockchain']",20 to 50,1.0,0.0,0.0,$1.3K,0,Saudi Arabia,3.0,13.0,120.0,0,0,1
409,Data_Analyst,Data Quality Assessment and Analysis for Knowledge Graphs,https://www.upwork.com/jobs/span-class-highlight-Data-span-Quality-Assessment-and-Analysis-for-Knowledge-Graphs_~021891176627577409652/?referrer_url_path=/nx/search/jobs/,Fixed-price,"We are seeking an experienced data analyst to assess, validate, and analyze data quality within knowledge graphs. The ideal candidate will have a strong background in data quality frameworks and methodologies, as well as experience working with knowledge graph technologies. You will be responsible for identifying data anomalies, ensuring data integrity, and providing actionable insights to enhance the overall quality of our knowledge graphs. If you have a keen analytical mindset and a passion for data quality, we would love to hear from you!",Entry,"['Knowledge Graph', 'Microsoft Excel', 'Data Analysis', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",10 to 15,1.0,2.0,1.0,0,0,Netherlands,,,40.0,0,0,1
410,Data_Analyst,Transportation Researcher Needed for Vehicle Crash Data Analysis,https://www.upwork.com/jobs/Transportation-Researcher-Needed-for-Vehicle-Crash-span-class-highlight-Data-span-Analysis_~021891196027057418698/?referrer_url_path=/nx/search/jobs/,Fixed-price,"Seek a Transportation researcher to identify gaps in MMUCC (Model Minimum Uniform Crash Criteria) crash data with state-level Law Enforcement Agencies (LEAs) in the US.

Such gaps often stem from issues related to data completeness and data sharing. Here’s a breakdown of the key challenges and potential solutions:

1. Data Completeness Issues
Challenges:
Inconsistent Data Entry: LEAs may not collect all MMUCC-recommended fields, leading to missing or incomplete data.
Varied Reporting Standards: States may have unique crash report formats that don’t align with MMUCC.
Standardized Digital Reporting: Implement state-mandated electronic crash reporting systems with required MMUCC fields.

2. Data Sharing Challenges
Challenges:
Lack of Centralized Systems: Many states have separate databases that aren’t integrated, making cross-agency data sharing difficult.
Interoperability Issues: Different states and LEAs use various reporting platforms that may not communicate with each other.
Data Format Inconsistencies: Differences in how crash data is recorded (e.g., structured vs. unstructured data) create integration challenges.

Deliverable;
Your output will be a technical paper clearly identifying gaps in current MMUCC model data sharing and data completeness within existing software offerings.
Your report will contain the top 3 commercial or government software offerings with a mapping of Core Components of MMUCC Crash Data
with integrate FARS data elements at the crash, vehicle, and person level found on NHTSA’s Fatality Injury Reporting System Tool (FIRST).

Gig pays $25 and must be highly technical for a technical managerial audience.
Output will be a Word document of approximately 20 pages including 4 infographics to explain the standard & gaps where applicable.",Intermediate,"['Microsoft Excel', 'Data Analysis', 'IBM SPSS', 'Neo4j', 'Search Engine Optimization', 'Python', 'Data Science']",Less than 5,3.0,15.0,5.0,$18K,0,United States,41.0,227.0,25.0,0,0,1
411,Data_Analyst,Development of Integrated Financial Reporting & Operational KPI Dashboard,https://www.upwork.com/jobs/Development-Integrated-Financial-Reporting-Operational-KPI-Dashboard_~021891174488291357130/?referrer_url_path=/nx/search/jobs/,Hourly,"We are seeking an experienced data analytics professional to design and implement an integrated Financial Reporting and Operational KPI Dashboard. The objective is to create a ""single source of truth"" for our financial and operational data, ensuring accuracy, consistency, and efficiency across reporting processes.

Project Overview:
This project will be delivered in three phases:

(1) Phase 1: Financial Reporting – Management Accounts & Board Pack

(2) Phase 2: Operational KPI Reporting

(3) Phase 3: Other Departmental Reporting (Details to follow post Phase 1 & 2)

We aim to move quickly with Phases 1 and 2, without Phase 3 delaying project initiation.

Phase 1: Financial Reporting Requirements
Key Deliverables:

- Consolidated Monthly Management Accounts:
- Integrate data from multiple Xero accounts.
- Ensure seamless financial data consolidation without discrepancies.

Profit & Loss Analysis by Department:
- Own Clinics
- Franchise
- Pharma
- Resolve overlap across Xero accounts (e.g., shared data between GAD Operations and GAD Pharma).

Profit & Loss by Own Clinic Locations:
- Manage data across 7 current sites, scaling to 30+ sites within two years.
- Consolidate data coded by location in shared Xero accounts.

Data Controls:
- Implement rigorous controls to validate integration accuracy and completeness.

Phase 2: Operational KPI Dashboard Requirements

Sample KPIs (to be refined during consultation):
- Franchise Operations:
- Sales by location and product type
- Resource utilisation
- Average transactional value
- Customer retention
- Budget vs. prior year comparisons
- Prescriptions issued
- Staff costs by clinic (attendance-based)
- Discounts given

Own Clinics:
- Similar KPIs to Franchise Operations
- Pharma Operations:
- Sales by customer type
- Customer sign-ups, approvals, and pending applications

Additional KPIs:
- Flexibility to incorporate new metrics as needed

Phase 3: Other Departmental Reports

Details will be defined by department heads but may include:
- Franchise Operations:
- Franchisee sign-up progress
- Incident logs (e.g., Health & Safety)
- Staff numbers
- Cancelled appointments
- Active hours

Own Clinics:
- Similar KPIs to Franchise Operations

Pharma Operations:
- Orders processed
- Staff time per order
- Stock levels and ordering recommendations

HR:
- Staff retention rates
- Vacancy progress
- Benchmarking staff remuneration

Current Data Infrastructure Overview:
Primary Data Sources:
- Xero: Financial data (11 accounts, scaling to 30+ in two years).
- Zenoti (POS/CRM): Sales, staff costs, discounts, and partner payments.
- Pharma Website: Third-party orders, stock tracking (via Mintsoft), Stripe payments.
- Shopify: Online sales, Stripe integration.

Current Reporting Workflow:
- Data exported to Google Sheets via Coupler.io.
- Manual data entry for specific KPIs (e.g., staff attendance costs, franchise gross sales).
- Consolidated Management Accounts and Board Packs generated manually.

Key Expectations:
- A centralised, automated dashboard with minimal manual intervention.
- Seamless integration with Xero, Zenoti, Shopify, Stripe, Pharma Website.
- Ability to handle multi-source data consolidation.
- Scalable infrastructure for future expansion.
- User-friendly interface for non-technical stakeholders.
- Robust data validation and control mechanisms.

Proposal Requirements:
Please include the following in your proposal:
- Your approach to developing this dashboard.
- Estimated timeline and cost breakdown.
- Relevant experience with similar projects.

We are excited to hear from professionals with proven expertise in financial and operational data analytics. If you're confident in delivering a robust and scalable solution, we'd love to collaborate.

Looking forward to receiving your proposal!",Expert,"['Data Visualization', 'SQL', 'Microsoft Excel', 'Financial Analysis', 'Microsoft Power BI', 'Data Entry']",20 to 50,0.0,0.0,0.0,$2.5K,2,GBR,5.0,7.0,35.0,0,0,1
